source,condition
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9dfe708f-7302806b.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9e0e79bf-118bc565.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9e10ef26-3ba7ffe7.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9e1f3682-4bc1aff7.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9e20b020-07a7c203.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9e311a51-a2cf76c7.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9e319d33-a94bd66a.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9e31a53e-6f16790d.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9e34e7a5-61ddb2ee.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9e47bdb2-374d67cc.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9e4d1a1d-0b3476cc.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9e4e456f-aad12de0.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9e57b475-5e1bdfff.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9e72ee83-46a98461.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9e72ee83-de1392cf.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9e80bd96-b5c3918f.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9e86ec05-56319156.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9e8d3b8b-78cc08b6.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9e8e1983-e1495cd7.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9e947e2d-e840d05b.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9e9bbeed-1eaefaa6.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9e9bbeed-fe532a9a.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9eb5163f-8f7a0a6b.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9eb9fd74-9c3aaa11.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9ec96fe5-cbb36ae4.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9edd7133-c0342102.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9ee15386-13de1d2c.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9ee22132-1b373531.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9ef5f169-8d9e2cca.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9ef8e327-85ab4d3b.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9ef8e327-fe93d041.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9f067ff6-685c60ca.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9f1a293d-84ae4886.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9f288a64-404a351b.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9f3091e4-248c42d0.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9f46106d-fbb8a920.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9f468546-b29aae08.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9f468546-b7011798.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9f471277-56bc5abb.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9f471277-ca0bbd11.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9f4aa95c-adca9be8.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9f54421a-5942cc5d.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9f7d0810-b2c41000.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9f7d0810-fe9cbaab.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9f86f51c-664a1825.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9f87995d-0897153d.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9f916450-654f177f.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9f9e2feb-319064c7.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9fa89440-4bba242f.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9fb1d51e-3dcd0c0d.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9fb94c6b-ce278209.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9fbdb044-02a08068.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9fc64e15-30846e45.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9fd02acf-9ee9ce4e.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9fd254fe-805b1d48.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9fd40c08-e16a25c0.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9fdb240a-10cdd05a.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9fdb240a-f8742802.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9feec5f5-43315d7a.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9ff1eb06-a7749286.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9ff2206f-2bad5033.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9ff2206f-3593c80d.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9ff3eae5-68b834e6.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9ffc5ffb-60e9b069.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9ffc5ffb-8c88d0b1.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/9ffc5ffb-8d7d0cd6.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a00ef085-4a559990.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a010ce9c-36128aef.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a01a5d19-4e3d6371.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a0224dfd-2f585f18.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a035fef9-851f5642.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a0406c1d-ad729f03.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a0463b9b-6afafad6.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a0463b9b-92241f33.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a047a5a4-d8103f5c.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a04ae269-d960ce07.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a05785c4-09de937c.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a0598027-c0e00b09.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a05d278b-0438b1cf.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a063447a-436b2872.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a06c63b4-c0b57122.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a072b32f-07e8fa99.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a0905818-f8b4b33f.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a0a1a4fd-25fe063d.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a0af1fce-82abab77.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a0b0e7de-f4efa27a.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a0c205f3-c1b05776.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a0e25eb3-27a24e96.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a0e25eb3-bf0c5450.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a0f0f312-dc1fa07d.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a0f7060a-1a67366b.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a0fddb9a-5b1bb5ce.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a0fddb9a-7e1171c1.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a10a76d8-fa945478.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a10cd84e-bc1d70cf.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a10fdc1c-e443583f.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a110e9ed-90a0b63e.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a1177581-78c47a0e.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a1186e90-a7917a50.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a1186e90-f66c3825.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a118fb8c-efaea076.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a11db300-f8b2ec6a.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a11eb5d8-319bba65.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a12c8a97-33f2d038.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a12f0f7f-59f5920f.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a13b7a32-5a84624f.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a14b36f2-20a87030.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a14b36f2-4299e219.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a165ad95-78c1dc92.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a17759bf-e2964a62.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a190da85-461a185c.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a1ab3be8-8a440344.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a1ab3be8-e97bda9e.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a1acd9c2-4c251b16.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a1acd9c2-8a3f0276.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a1acd9c2-c3108487.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a1bb1731-9e0a8e80.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a1c4c708-6a84d574.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a1c82385-8d7d4e08.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a1cf6a16-cc5689a0.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a1d21246-bc6b4e33.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a1df0b5c-db8a5656.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a1e0952c-580bb7c5.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a203e439-a4246ed7.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a212639e-3fda13bc.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a216d865-7a35b75d.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a21d5510-cd98132f.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a2319d0e-23681f65.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a232832a-07e44a65.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a232832a-7c723912.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a2372820-9d02c8b6.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a23b58b5-af3068b3.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a243fa0f-c2d6031a.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a24689b2-96559fa0.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a247b9c7-8534b9bc.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a24eac0c-a8609796.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a25466e3-ea1d9a9f.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a2770140-bfdf3e9d.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a2784a85-a35028c4.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a2797858-b8cf7847.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a284eb0e-90080ebb.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a2868927-8bf9df79.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a287b909-ccbe0602.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a28f85b0-14e859e3.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a2a4f3af-f7de9ea7.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a2aef3f5-25c50b1a.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a2af4af8-80b712b3.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a2b01916-aea39d92.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a2b306ec-cbd53bd7.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a2bbbd83-e41e339b.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a2cd5847-2d3ca425.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a2f2c853-7051c06b.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a2f92c5e-d7fb01ad.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a2f95ae3-3fe41e2b.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a2fd1cce-8a2123f0.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a30fbe1d-99b3f218.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a331d08e-a94d52a5.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3485ac3-b5f0d3c7.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a36de1c3-a13c9056.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a379731e-f703e22c.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a39c56b0-171b3c6e.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3a0f34f-03c8b548.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3a1e76e-107ab392.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3b8e6df-26433b0d.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3bac621-1d8b4524.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3bc6078-99e96be8.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3bed343-3e7e3ec7.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3bed343-b154db3d.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3bed343-f6083eb8.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3bf3224-32e2c2b0.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3c14001-0cc5bea6.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3c27d12-27663bcd.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3c27d12-89565f9c.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3c3a508-8e58c638.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3c554b4-f46fdfef.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3d1d710-d9fd8d6d.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3d613d7-470ce699.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3e68103-97563bc8.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3e68103-ef5316c2.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3e8ca14-4af4e43e.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3e9fbca-48bb5ffe.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3eb7d5c-c64686a0.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3f2a0ac-8e36f49e.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3fb590f-ce7e1d53.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a3fcd8d1-74a7d559.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a400f1cf-86db5048.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a4074d2e-49f193da.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a40d32ca-f54f2d84.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a40f1068-fc077f35.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a41bc92e-37f8dfaa.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a4212c2c-cd9740c5.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a4248a66-1e696311.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a4249c2e-3aaa76e2.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a42c4389-b10d60b5.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a4322359-373d6c34.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a43b8843-5e0c4102.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a4447131-d1eddfda.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a44648e1-60bb8f48.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a4548204-4e6e63fa.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a4589669-1bed36cf.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a46594c1-bb57e012.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a470e9c6-97516ace.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a476ecd2-c8bd3863.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a496b27c-1f0c6773.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a49fc898-5e8b5d12.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a4adaa33-a7d1b5fc.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a4adaa33-f8ff89d5.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a4bcd9f0-8dd588ca.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a4bcd9f0-d150d9a2.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a4bcd9f0-da28aaf6.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a4c6b745-8d412dd3.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a4d9504b-2b4d4093.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a4dd6981-e7dbebb6.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a4eac5f9-32c9fc5e.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a4f2b992-29aa8efd.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a4f2b992-9de3eb58.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a4f43f96-4d38ad62.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a501a05a-82cf1dd1.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a501a05a-845e9d31.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a511da10-a80e919c.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a51551fb-9c8d0ee1.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a51551fb-baea211e.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a51551fb-e0d326eb.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a51b02e5-53b8eaa6.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a51bade2-02060c42.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a52efb61-5f8f16ff.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a533bbf4-86f3fe72.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a54a0704-504b6eb4.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a54cbd29-e52ae115.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a55d1213-bf9f04c8.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a5697f00-f1e07949.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a56badf6-80446591.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a572eb72-eaf7fc6c.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a57462cf-70601d86.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a57462cf-b7344e15.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a5892c0a-8b98bbde.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a5892c0a-8f94b1f7.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a596c628-a1fcac70.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a5973562-4cef3090.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a59deda6-5873681b.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a5a2f787-1d7c320d.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a5a340f9-6cc4da84.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a5a69ca2-c7d6031a.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a5b89a8f-9541a5fc.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a5bffb27-c38a9650.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a5c289a6-b05c49ce.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a5cbbf5b-e4e30a06.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a5cd924e-cd082934.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a5d4305e-d3b63c7b.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a5d6aa8f-6d15799b.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a5d9ad86-f40fb4ee.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a5db8e50-a89ed4f1.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a5e41a2b-939d99c5.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a5e41a2b-bfa1653a.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a5f0ec19-39903d50.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a5f144b2-bb5badbe.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a5feabf5-2927aa63.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a6086963-5a9e0678.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a613a4c4-b2893916.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a616e0d1-152c827c.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a618f73a-bc4c8f28.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a61fe528-68cf3354.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a629aa2c-e992ca2d.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a62fe707-b67ef49b.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a635b203-a3ac67af.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a635b203-ddc23637.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a6585d23-c1a5a5d8.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a65a85d4-12b45ef9.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a65ee719-0688ed2e.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a67050d8-13a43f2f.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a671d8c2-efb15c78.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a6737daa-63252434.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a675b75e-56c25037.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a6766ce0-082bb1d9.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a68b0982-c7a6432e.jpg,night
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a6958306-f8d2ae5d.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a6996401-3d45c1ca.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a6a59997-8d897f91.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a6b8229f-a582fe67.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a6b9fea6-9bf0364b.jpg,snow
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a6b9fea6-b8552d6e.jpg,rain
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a6bc3e34-2ea4f4dd.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a6d5bd91-3fb553b7.jpg,fog
/home/ps/Desktop/major_project/data/yolo/bdd_src/images/a6d89bf9-f96b77c4.jpg,rain
